fecha,provincia,homicidios,muertes_violentas,femicidios,robos,extorsiones,secuestros,anio,mes,trimestre
2023-11-01,Santa Elena,29,45,4,178,6,0,2023,11,4
2023-12-01,Azuay,12,20,0,51,4,0,2023,12,4
2023-12-01,Bolívar,3,14,0,70,4,0,2023,12,4
2023-12-01,Cañar,17,9,0,62,3,0,2023,12,4
2023-12-01,Carchi,10,20,1,58,4,0,2023,12,4
2023-12-01,Cotopaxi,13,15,0,59,2,0,2023,12,4
2023-12-01,Chimborazo,11,22,1,63,4,0,2023,12,4
2023-12-01,El Oro,29,39,1,131,4,0,2023,12,4
2023-12-01,Esmeraldas,53,67,0,255,16,0,2023,12,4
2023-12-01,Guayas,49,62,1,204,8,3,2023,12,4
2023-12-01,Imbabura,10,22,1,66,4,0,2023,12,4
2023-12-01,Loja,16,18,0,53,3,0,2023,12,4
2023-12-01,Los Ríos,35,61,4,178,8,1,2023,12,4
2023-12-01,Manabí,34,36,0,153,8,0,2023,12,4
2023-12-01,Morona Santiago,15,16,2,66,1,0,2023,12,4
2023-12-01,Napo,16,14,1,61,5,1,2023,12,4
2023-12-01,Pastaza,8,18,0,74,2,0,2023,12,4
2023-12-01,Pichincha,18,19,0,99,4,0,2023,12,4
2023-12-01,Tungurahua,11,16,2,69,5,1,2023,12,4
2023-12-01,Zamora Chinchipe,10,13,1,70,3,0,2023,12,4
2023-12-01,Galápagos,16,19,0,50,3,0,2023,12,4
2023-12-01,Sucumbíos,10,14,3,61,4,0,2023,12,4
2023-12-01,Orellana,9,14,2,59,3,0,2023,12,4
2023-12-01,Santo Domingo de los Tsáchilas,30,45,1,153,8,1,2023,12,4
2023-12-01,Santa Elena,25,38,0,156,10,1,2023,12,4
2024-01-01,Azuay,14,18,1,77,2,1,2024,1,1
2024-01-01,Bolívar,8,13,1,55,2,0,2024,1,1
2024-01-01,Cañar,11,13,1,67,6,0,2024,1,1
2024-01-01,Carchi,13,11,0,61,4,0,2024,1,1
2024-01-01,Cotopaxi,4,15,0,72,2,1,2024,1,1
2024-01-01,Chimborazo,12,19,0,53,1,0,2024,1,1
2024-01-01,El Oro,33,33,0,153,6,2,2024,1,1
2024-01-01,Esmeraldas,42,63,2,257,14,1,2024,1,1
2024-01-01,Guayas,33,53,4,222,9,0,2024,1,1
2024-01-01,Imbabura,7,14,0,58,2,0,2024,1,1
2024-01-01,Loja,11,13,1,56,3,1,2024,1,1
2024-01-01,Los Ríos,60,57,1,200,7,1,2024,1,1
2024-01-01,Manabí,31,36,1,166,7,2,2024,1,1
2024-01-01,Morona Santiago,9,12,0,68,2,0,2024,1,1
2024-01-01,Napo,11,18,1,67,4,0,2024,1,1
2024-01-01,Pastaza,8,14,2,72,5,0,2024,1,1
2024-01-01,Pichincha,16,24,3,98,5,0,2024,1,1
2024-01-01,Tungurahua,14,15,1,79,3,0,2024,1,1
2024-01-01,Zamora Chinchipe,19,17,1,59,5,0,2024,1,1
2024-01-01,Galápagos,13,16,0,60,2,0,2024,1,1
2024-01-01,Sucumbíos,13,19,0,58,0,1,2024,1,1
2024-01-01,Orellana,6,11,0,67,3,0,2024,1,1
2024-01-01,Santo Domingo de los Tsáchilas,28,52,3,169,12,0,2024,1,1
2024-01-01,Santa Elena,34,36,4,192,11,0,2024,1,1
2024-02-01,Azuay,14,16,0,60,4,0,2024,2,1
2024-02-01,Bolívar,15,12,1,52,3,0,2024,2,1
2024-02-01,Cañar,9,18,1,71,4,0,2024,2,1
2024-02-01,Carchi,13,13,0,58,5,0,2024,2,1
2024-02-01,Cotopaxi,10,14,2,59,2,0,2024,2,1
2024-02-01,Chimborazo,11,20,0,68,3,1,2024,2,1
2024-02-01,El Oro,18,46,4,138,5,1,2024,2,1
2024-02-01,Esmeraldas,53,65,1,280,13,1,2024,2,1
2024-02-01,Guayas,52,57,4,246,13,2,2024,2,1
2024-02-01,Imbabura,17,12,2,71,1,2,2024,2,1
2024-02-01,Loja,16,21,1,53,6,1,2024,2,1
2024-02-01,Los Ríos,42,64,2,189,9,0,2024,2,1
2024-02-01,Manabí,34,51,3,183,11,2,2024,2,1
2024-02-01,Morona Santiago,10,29,1,60,4,1,2024,2,1
2024-02-01,Napo,13,16,1,67,2,0,2024,2,1
2024-02-01,Pastaza,8,17,3,61,2,0,2024,2,1
2024-02-01,Pichincha,15,31,1,113,4,0,2024,2,1
2024-02-01,Tungurahua,8,14,0,67,4,0,2024,2,1
2024-02-01,Zamora Chinchipe,9,14,1,68,4,0,2024,2,1
2024-02-01,Galápagos,11,11,0,59,3,1,2024,2,1
2024-02-01,Sucumbíos,11,14,1,81,1,0,2024,2,1
2024-02-01,Orellana,17,22,0,64,7,0,2024,2,1
2024-02-01,Santo Domingo de los Tsáchilas,29,71,2,194,12,1,2024,2,1
2024-02-01,Santa Elena,35,59,2,194,7,0,2024,2,1
2024-03-01,Azuay,16,19,2,81,3,0,2024,3,1
2024-03-01,Bolívar,12,20,0,65,1,0,2024,3,1
2024-03-01,Cañar,11,21,4,70,6,1,2024,3,1
2024-03-01,Carchi,9,20,0,72,3,0,2024,3,1
2024-03-01,Cotopaxi,13,14,3,67,0,0,2024,3,1
2024-03-01,Chimborazo,17,16,0,51,7,1,2024,3,1
2024-03-01,El Oro,23,41,2,152,7,0,2024,3,1
2024-03-01,Esmeraldas,40,70,3,295,9,4,2024,3,1
2024-03-01,Guayas,46,79,3,215,13,2,2024,3,1
2024-03-01,Imbabura,9,11,1,61,2,0,2024,3,1
2024-03-01,Loja,11,17,0,72,0,2,2024,3,1
2024-03-01,Los Ríos,39,46,1,195,9,2,2024,3,1
2024-03-01,Manabí,40,40,1,173,11,0,2024,3,1
2024-03-01,Morona Santiago,9,14,2,69,3,0,2024,3,1
2024-03-01,Napo,9,17,2,74,1,0,2024,3,1
2024-03-01,Pastaza,11,16,1,69,2,1,2024,3,1
2024-03-01,Pichincha,18,25,0,107,10,0,2024,3,1
2024-03-01,Tungurahua,14,12,0,74,3,0,2024,3,1
2024-03-01,Zamora Chinchipe,20,25,0,60,8,0,2024,3,1
2024-03-01,Galápagos,17,22,2,83,5,0,2024,3,1
2024-03-01,Sucumbíos,7,19,0,64,4,0,2024,3,1
2024-03-01,Orellana,16,16,0,70,2,0,2024,3,1
2024-03-01,Santo Domingo de los Tsáchilas,22,45,1,189,10,0,2024,3,1
2024-03-01,Santa Elena,28,44,0,165,9,1,2024,3,1
2024-04-01,Azuay,7,15,1,75,4,0,2024,4,2
2024-04-01,Bolívar,11,13,0,73,3,0,2024,4,2
2024-04-01,Cañar,14,23,0,60,2,0,2024,4,2
2024-04-01,Carchi,4,21,0,75,1,0,2024,4,2
2024-04-01,Cotopaxi,8,14,1,61,1,0,2024,4,2
2024-04-01,Chimborazo,14,15,1,70,1,0,2024,4,2
2024-04-01,El Oro,27,40,1,148,9,1,2024,4,2
2024-04-01,Esmeraldas,47,71,2,262,14,2,2024,4,2
2024-04-01,Guayas,43,65,1,258,10,0,2024,4,2
2024-04-01,Imbabura,5,11,1,71,5,0,2024,4,2
2024-04-01,Loja,14,14,0,88,1,0,2024,4,2
2024-04-01,Los Ríos,30,64,1,206,8,0,2024,4,2
2024-04-01,Manabí,39,57,1,181,8,0,2024,4,2
2024-04-01,Morona Santiago,13,17,1,66,1,1,2024,4,2
2024-04-01,Napo,13,21,0,71,4,0,2024,4,2
2024-04-01,Pastaza,9,19,1,64,6,0,2024,4,2
2024-04-01,Pichincha,19,23,2,120,4,0,2024,4,2
2024-04-01,Tungurahua,11,18,0,67,4,0,2024,4,2
2024-04-01,Zamora Chinchipe,13,8,2,65,3,0,2024,4,2
2024-04-01,Galápagos,10,17,1,67,7,2,2024,4,2
2024-04-01,Sucumbíos,15,14,1,71,6,0,2024,4,2
2024-04-01,Orellana,11,18,2,72,4,0,2024,4,2
2024-04-01,Santo Domingo de los Tsáchilas,29,37,1,180,11,0,2024,4,2
2024-04-01,Santa Elena,27,50,3,187,7,1,2024,4,2
2024-05-01,Azuay,11,11,0,59,1,2,2024,5,2
2024-05-01,Bolívar,13,19,0,68,2,0,2024,5,2
2024-05-01,Cañar,11,15,0,67,3,2,2024,5,2
2024-05-01,Carchi,15,13,0,68,4,0,2024,5,2
2024-05-01,Cotopaxi,9,25,1,50,3,0,2024,5,2
2024-05-01,Chimborazo,10,23,2,74,2,1,2024,5,2
2024-05-01,El Oro,21,38,1,149,13,1,2024,5,2
2024-05-01,Esmeraldas,49,71,4,241,13,0,2024,5,2
2024-05-01,Guayas,45,68,1,197,10,2,2024,5,2
2024-05-01,Imbabura,12,16,2,63,3,1,2024,5,2
2024-05-01,Loja,15,13,1,69,5,0,2024,5,2
2024-05-01,Los Ríos,27,51,3,192,19,1,2024,5,2
2024-05-01,Manabí,28,49,2,178,9,0,2024,5,2
2024-05-01,Morona Santiago,8,19,1,62,4,0,2024,5,2
2024-05-01,Napo,10,13,0,61,3,0,2024,5,2
2024-05-01,Pastaza,10,20,0,65,1,0,2024,5,2
2024-05-01,Pichincha,10,22,1,94,2,1,2024,5,2
2024-05-01,Tungurahua,10,13,2,68,2,0,2024,5,2
2024-05-01,Zamora Chinchipe,14,20,0,63,2,0,2024,5,2
2024-05-01,Galápagos,16,23,0,73,3,1,2024,5,2
2024-05-01,Sucumbíos,14,13,0,56,2,0,2024,5,2
2024-05-01,Orellana,14,18,1,67,5,0,2024,5,2
2024-05-01,Santo Domingo de los Tsáchilas,43,58,3,173,10,2,2024,5,2
2024-05-01,Santa Elena,32,53,1,208,3,1,2024,5,2
2024-06-01,Azuay,4,20,0,61,3,0,2024,6,2
2024-06-01,Bolívar,14,17,0,72,3,0,2024,6,2
2024-06-01,Cañar,9,19,0,69,3,1,2024,6,2
2024-06-01,Carchi,13,20,1,61,4,0,2024,6,2
2024-06-01,Cotopaxi,13,25,0,67,3,0,2024,6,2
2024-06-01,Chimborazo,13,28,0,49,3,1,2024,6,2
2024-06-01,El Oro,35,55,2,146,5,0,2024,6,2
2024-06-01,Esmeraldas,42,53,3,239,11,3,2024,6,2
2024-06-01,Guayas,33,58,2,213,13,2,2024,6,2
2024-06-01,Imbabura,8,12,0,62,1,0,2024,6,2
2024-06-01,Loja,6,11,0,51,3,1,2024,6,2
2024-06-01,Los Ríos,42,57,0,189,14,0,2024,6,2
2024-06-01,Manabí,26,34,2,150,7,1,2024,6,2
2024-06-01,Morona Santiago,12,15,0,65,2,0,2024,6,2
2024-06-01,Napo,7,14,0,69,3,0,2024,6,2
2024-06-01,Pastaza,15,15,2,66,3,0,2024,6,2
2024-06-01,Pichincha,19,12,0,91,5,1,2024,6,2
2024-06-01,Tungurahua,16,18,1,64,2,0,2024,6,2
2024-06-01,Zamora Chinchipe,20,22,0,66,2,1,2024,6,2
2024-06-01,Galápagos,12,11,1,57,3,0,2024,6,2
2024-06-01,Sucumbíos,10,22,1,72,1,0,2024,6,2
2024-06-01,Orellana,10,20,0,72,3,3,2024,6,2
2024-06-01,Santo Domingo de los Tsáchilas,38,42,0,159,10,1,2024,6,2
2024-06-01,Santa Elena,30,57,2,170,9,0,2024,6,2
2024-07-01,Azuay,13,16,1,74,3,0,2024,7,3
2024-07-01,Bolívar,8,18,0,49,2,0,2024,7,3
2024-07-01,Cañar,7,9,2,69,4,1,2024,7,3
2024-07-01,Carchi,7,11,1,55,6,0,2024,7,3
2024-07-01,Cotopaxi,12,17,0,70,1,0,2024,7,3
2024-07-01,Chimborazo,12,11,1,50,5,0,2024,7,3
2024-07-01,El Oro,31,38,0,148,5,0,2024,7,3
2024-07-01,Esmeraldas,48,64,0,245,16,2,2024,7,3
2024-07-01,Guayas,37,68,1,197,13,0,2024,7,3
2024-07-01,Imbabura,6,22,0,56,4,0,2024,7,3
2024-07-01,Loja,14,15,1,51,4,0,2024,7,3
2024-07-01,Los Ríos,33,53,0,181,8,0,2024,7,3
2024-07-01,Manabí,28,40,1,150,6,0,2024,7,3
2024-07-01,Morona Santiago,11,13,0,61,0,0,2024,7,3
2024-07-01,Napo,7,14,0,68,2,0,2024,7,3
2024-07-01,Pastaza,14,18,4,66,3,0,2024,7,3
2024-07-01,Pichincha,18,29,0,94,5,0,2024,7,3
2024-07-01,Tungurahua,7,12,2,63,0,0,2024,7,3
2024-07-01,Zamora Chinchipe,12,20,0,60,5,0,2024,7,3
2024-07-01,Galápagos,16,8,1,64,2,0,2024,7,3
2024-07-01,Sucumbíos,6,9,0,55,2,0,2024,7,3
2024-07-01,Orellana,15,21,0,54,2,0,2024,7,3
2024-07-01,Santo Domingo de los Tsáchilas,26,39,1,196,8,1,2024,7,3
2024-07-01,Santa Elena,27,46,2,157,9,2,2024,7,3
2024-08-01,Azuay,8,11,0,52,5,0,2024,8,3
2024-08-01,Bolívar,12,19,0,61,1,1,2024,8,3
2024-08-01,Cañar,3,14,0,71,2,1,2024,8,3
2024-08-01,Carchi,14,13,0,58,3,0,2024,8,3
2024-08-01,Cotopaxi,7,20,0,65,0,0,2024,8,3
2024-08-01,Chimborazo,8,21,1,45,3,1,2024,8,3
2024-08-01,El Oro,25,31,0,141,9,0,2024,8,3
2024-08-01,Esmeraldas,47,62,3,236,7,1,2024,8,3
2024-08-01,Guayas,47,50,0,220,16,1,2024,8,3
2024-08-01,Imbabura,8,14,1,65,3,0,2024,8,3
2024-08-01,Loja,8,7,0,62,1,0,2024,8,3
2024-08-01,Los Ríos,32,51,1,173,14,3,2024,8,3
2024-08-01,Manabí,21,44,4,159,8,0,2024,8,3
2024-08-01,Morona Santiago,13,14,1,57,0,0,2024,8,3
2024-08-01,Napo,11,20,0,66,4,0,2024,8,3
2024-08-01,Pastaza,9,15,0,54,2,0,2024,8,3
2024-08-01,Pichincha,20,13,1,88,4,1,2024,8,3
2024-08-01,Tungurahua,9,11,2,46,1,0,2024,8,3
2024-08-01,Zamora Chinchipe,10,18,0,73,0,1,2024,8,3
2024-08-01,Galápagos,14,16,1,67,0,0,2024,8,3
2024-08-01,Sucumbíos,9,9,0,68,5,1,2024,8,3
2024-08-01,Orellana,16,21,1,57,4,1,2024,8,3
2024-08-01,Santo Domingo de los Tsáchilas,24,33,2,153,9,3,2024,8,3
2024-08-01,Santa Elena,38,43,1,169,10,1,2024,8,3
2024-09-01,Azuay,10,12,1,66,3,0,2024,9,3
2024-09-01,Bolívar,14,20,2,59,4,1,2024,9,3
2024-09-01,Cañar,14,13,1,38,5,1,2024,9,3
2024-09-01,Carchi,16,16,1,50,0,2,2024,9,3
2024-09-01,Cotopaxi,6,12,0,41,3,1,2024,9,3
2024-09-01,Chimborazo,14,14,0,55,2,1,2024,9,3
2024-09-01,El Oro,20,38,3,128,14,0,2024,9,3
2024-09-01,Esmeraldas,36,58,1,200,11,0,2024,9,3
2024-09-01,Guayas,36,49,2,200,16,2,2024,9,3
2024-09-01,Imbabura,17,12,1,61,4,0,2024,9,3
2024-09-01,Loja,7,10,0,58,2,0,2024,9,3
2024-09-01,Los Ríos,26,49,3,171,14,1,2024,9,3
2024-09-01,Manabí,34,31,3,133,7,0,2024,9,3
2024-09-01,Morona Santiago,9,16,2,63,2,0,2024,9,3
2024-09-01,Napo,7,15,0,60,3,1,2024,9,3
2024-09-01,Pastaza,8,21,1,45,2,0,2024,9,3
2024-09-01,Pichincha,14,26,2,85,5,2,2024,9,3
2024-09-01,Tungurahua,6,15,0,46,2,0,2024,9,3
2024-09-01,Zamora Chinchipe,6,16,1,48,4,0,2024,9,3
2024-09-01,Galápagos,11,15,2,66,4,1,2024,9,3
2024-09-01,Sucumbíos,5,17,1,51,3,0,2024,9,3
2024-09-01,Orellana,4,14,0,53,1,0,2024,9,3
2024-09-01,Santo Domingo de los Tsáchilas,33,37,2,144,9,0,2024,9,3
2024-09-01,Santa Elena,39,48,3,169,13,1,2024,9,3
2024-10-01,Azuay,8,15,0,66,2,0,2024,10,4
2024-10-01,Bolívar,19,18,0,68,4,0,2024,10,4
2024-10-01,Cañar,14,14,1,64,5,0,2024,10,4
2024-10-01,Carchi,11,18,0,56,4,2,2024,10,4
2024-10-01,Cotopaxi,16,9,0,59,0,0,2024,10,4
2024-10-01,Chimborazo,10,6,2,52,5,1,2024,10,4
2024-10-01,El Oro,36,34,2,148,11,0,2024,10,4
2024-10-01,Esmeraldas,40,56,3,220,11,1,2024,10,4
2024-10-01,Guayas,40,64,1,204,14,1,2024,10,4
2024-10-01,Imbabura,16,14,1,69,4,0,2024,10,4
2024-10-01,Loja,6,9,0,56,5,0,2024,10,4
2024-10-01,Los Ríos,32,37,1,195,4,1,2024,10,4
2024-10-01,Manabí,26,40,1,167,4,2,2024,10,4
2024-10-01,Morona Santiago,10,13,1,65,2,0,2024,10,4
2024-10-01,Napo,6,19,1,69,2,0,2024,10,4
2024-10-01,Pastaza,12,14,1,51,4,2,2024,10,4
2024-10-01,Pichincha,15,28,0,98,7,0,2024,10,4
2024-10-01,Tungurahua,13,10,0,75,1,0,2024,10,4
2024-10-01,Zamora Chinchipe,11,12,0,59,1,1,2024,10,4
2024-10-01,Galápagos,13,12,0,58,4,0,2024,10,4
2024-10-01,Sucumbíos,12,20,1,64,2,0,2024,10,4
2024-10-01,Orellana,7,19,2,65,3,0,2024,10,4
2024-10-01,Santo Domingo de los Tsáchilas,32,46,2,155,6,3,2024,10,4
2024-10-01,Santa Elena,22,53,2,165,10,2,2024,10,4
2024-11-01,Azuay,13,21,0,56,2,0,2024,11,4
2024-11-01,Bolívar,18,16,0,65,3,1,2024,11,4
2024-11-01,Cañar,10,14,0,52,1,1,2024,11,4
2024-11-01,Carchi,10,17,0,65,2,0,2024,11,4
2024-11-01,Cotopaxi,12,12,0,49,4,0,2024,11,4
2024-11-01,Chimborazo,15,14,2,70,7,1,2024,11,4
2024-11-01,El Oro,18,37,1,141,14,1,2024,11,4
2024-11-01,Esmeraldas,51,54,0,227,17,4,2024,11,4
2024-11-01,Guayas,35,56,4,194,4,2,2024,11,4
2024-11-01,Imbabura,10,12,1,50,7,0,2024,11,4
2024-11-01,Loja,13,17,0,53,2,0,2024,11,4
2024-11-01,Los Ríos,35,40,2,183,8,3,2024,11,4
2024-11-01,Manabí,27,36,3,162,6,1,2024,11,4
2024-11-01,Morona Santiago,4,13,0,63,3,0,2024,11,4
2024-11-01,Napo,11,19,0,59,2,0,2024,11,4
2024-11-01,Pastaza,7,14,0,54,1,1,2024,11,4
2024-11-01,Pichincha,20,20,1,86,7,0,2024,11,4
2024-11-01,Tungurahua,13,16,0,78,4,0,2024,11,4
2024-11-01,Zamora Chinchipe,6,17,1,55,4,0,2024,11,4
2024-11-01,Galápagos,11,13,0,48,4,0,2024,11,4
2024-11-01,Sucumbíos,10,11,2,44,3,0,2024,11,4
2024-11-01,Orellana,16,17,0,63,3,0,2024,11,4
2024-11-01,Santo Domingo de los Tsáchilas,28,30,1,151,9,0,2024,11,4
2024-11-01,Santa Elena,34,48,2,154,11,0,2024,11,4
2024-12-01,Azuay,13,10,0,59,1,0,2024,12,4
2024-12-01,Bolívar,14,12,1,54,1,1,2024,12,4
2024-12-01,Cañar,14,14,0,72,1,0,2024,12,4
2024-12-01,Carchi,7,16,1,72,3,1,2024,12,4
2024-12-01,Cotopaxi,12,20,0,68,3,0,2024,12,4
2024-12-01,Chimborazo,14,16,1,50,2,2,2024,12,4
2024-12-01,El Oro,18,31,2,160,10,1,2024,12,4
2024-12-01,Esmeraldas,51,67,3,268,12,0,2024,12,4
2024-12-01,Guayas,33,60,6,227,11,1,2024,12,4
2024-12-01,Imbabura,15,20,1,66,5,0,2024,12,4
2024-12-01,Loja,9,12,1,70,2,1,2024,12,4
2024-12-01,Los Ríos,42,55,0,195,8,2,2024,12,4
2024-12-01,Manabí,29,41,1,187,9,1,2024,12,4
2024-12-01,Morona Santiago,5,15,0,67,2,1,2024,12,4
2024-12-01,Napo,10,14,1,70,2,1,2024,12,4
2024-12-01,Pastaza,9,17,0,60,1,1,2024,12,4
2024-12-01,Pichincha,19,34,0,89,4,1,2024,12,4
2024-12-01,Tungurahua,15,14,2,50,5,0,2024,12,4
2024-12-01,Zamora Chinchipe,9,28,2,55,4,1,2024,12,4
2024-12-01,Galápagos,9,11,0,83,4,0,2024,12,4
2024-12-01,Sucumbíos,15,10,1,68,4,0,2024,12,4
2024-12-01,Orellana,13,13,0,54,4,0,2024,12,4
2024-12-01,Santo Domingo de los Tsáchilas,33,46,2,175,9,0,2024,12,4
2024-12-01,Santa Elena,32,33,1,174,10,0,2024,12,4
2025-01-01,Azuay,11,16,1,57,2,0,2025,1,1
2025-01-01,Bolívar,16,20,0,49,3,1,2025,1,1
2025-01-01,Cañar,8,12,1,58,2,0,2025,1,1
2025-01-01,Carchi,7,16,0,67,3,0,2025,1,1
2025-01-01,Cotopaxi,9,17,2,60,2,1,2025,1,1
2025-01-01,Chimborazo,9,13,0,68,6,1,2025,1,1
2025-01-01,El Oro,22,27,1,163,13,1,2025,1,1
2025-01-01,Esmeraldas,48,67,0,235,19,2,2025,1,1
2025-01-01,Guayas,49,54,2,213,15,1,2025,1,1
2025-01-01,Imbabura,12,13,0,44,4,0,2025,1,1
2025-01-01,Loja,9,19,0,73,3,0,2025,1,1
2025-01-01,Los Ríos,28,55,4,162,7,4,2025,1,1
2025-01-01,Manabí,26,50,1,161,4,2,2025,1,1
2025-01-01,Morona Santiago,8,21,0,59,2,0,2025,1,1
2025-01-01,Napo,16,10,0,60,4,2,2025,1,1
2025-01-01,Pastaza,10,16,1,67,5,0,2025,1,1
2025-01-01,Pichincha,15,28,0,111,5,0,2025,1,1
2025-01-01,Tungurahua,11,20,1,64,3,1,2025,1,1
2025-01-01,Zamora Chinchipe,14,12,2,71,9,0,2025,1,1
2025-01-01,Galápagos,9,17,1,64,2,0,2025,1,1
2025-01-01,Sucumbíos,13,16,0,64,2,0,2025,1,1
2025-01-01,Orellana,11,18,0,59,3,0,2025,1,1
2025-01-01,Santo Domingo de los Tsáchilas,29,42,2,163,11,2,2025,1,1
2025-01-01,Santa Elena,45,41,1,204,14,0,2025,1,1
2025-02-01,Azuay,10,17,1,83,4,0,2025,2,1
2025-02-01,Bolívar,12,12,0,55,3,0,2025,2,1
2025-02-01,Cañar,5,18,3,49,0,1,2025,2,1
2025-02-01,Carchi,13,13,0,67,0,1,2025,2,1
2025-02-01,Cotopaxi,18,12,1,60,3,1,2025,2,1
2025-02-01,Chimborazo,13,17,1,73,1,0,2025,2,1
2025-02-01,El Oro,24,36,3,157,1,0,2025,2,1
2025-02-01,Esmeraldas,62,64,1,265,11,1,2025,2,1
2025-02-01,Guayas,55,58,3,264,13,0,2025,2,1
2025-02-01,Imbabura,15,19,1,59,2,1,2025,2,1
2025-02-01,Loja,13,15,1,72,2,0,2025,2,1
2025-02-01,Los Ríos,53,40,1,190,15,1,2025,2,1
2025-02-01,Manabí,32,46,2,163,4,1,2025,2,1
2025-02-01,Morona Santiago,15,12,1,79,2,0,2025,2,1
2025-02-01,Napo,13,12,0,60,4,0,2025,2,1
2025-02-01,Pastaza,9,14,1,71,2,1,2025,2,1
2025-02-01,Pichincha,17,32,0,100,12,2,2025,2,1
2025-02-01,Tungurahua,18,23,1,58,3,0,2025,2,1
2025-02-01,Zamora Chinchipe,17,16,0,95,3,0,2025,2,1
2025-02-01,Galápagos,7,17,0,76,5,1,2025,2,1
2025-02-01,Sucumbíos,12,16,0,67,3,0,2025,2,1
2025-02-01,Orellana,11,12,1,50,1,0,2025,2,1
2025-02-01,Santo Domingo de los Tsáchilas,44,49,0,182,9,0,2025,2,1
2025-02-01,Santa Elena,42,42,1,193,9,0,2025,2,1
2025-03-01,Azuay,11,15,0,70,1,0,2025,3,1
2025-03-01,Bolívar,12,19,1,61,4,2,2025,3,1
2025-03-01,Cañar,14,19,1,54,4,3,2025,3,1
2025-03-01,Carchi,16,12,1,56,4,0,2025,3,1
2025-03-01,Cotopaxi,8,18,2,58,3,0,2025,3,1
2025-03-01,Chimborazo,9,16,0,63,0,1,2025,3,1
2025-03-01,El Oro,25,38,0,149,11,0,2025,3,1
2025-03-01,Esmeraldas,52,69,2,274,12,2,2025,3,1
2025-03-01,Guayas,51,57,1,266,9,1,2025,3,1
2025-03-01,Imbabura,9,15,1,67,2,1,2025,3,1
2025-03-01,Loja,12,17,1,69,5,1,2025,3,1
2025-03-01,Los Ríos,46,61,4,209,11,0,2025,3,1
2025-03-01,Manabí,32,43,0,172,5,4,2025,3,1
2025-03-01,Morona Santiago,8,18,0,66,4,0,2025,3,1
2025-03-01,Napo,9,13,0,63,1,1,2025,3,1
2025-03-01,Pastaza,11,17,0,74,3,0,2025,3,1
2025-03-01,Pichincha,22,30,1,102,8,1,2025,3,1
2025-03-01,Tungurahua,11,14,1,68,4,0,2025,3,1
2025-03-01,Zamora Chinchipe,7,11,2,54,8,0,2025,3,1
2025-03-01,Galápagos,15,20,0,76,7,0,2025,3,1
2025-03-01,Sucumbíos,12,20,0,66,3,1,2025,3,1
2025-03-01,Orellana,10,7,0,68,3,0,2025,3,1
2025-03-01,Santo Domingo de los Tsáchilas,42,42,1,167,10,1,2025,3,1
2025-03-01,Santa Elena,21,44,2,189,8,1,2025,3,1
2025-04-01,Azuay,16,11,0,66,3,0,2025,4,2
2025-04-01,Bolívar,9,14,1,70,6,0,2025,4,2
2025-04-01,Cañar,11,18,1,54,3,0,2025,4,2
2025-04-01,Carchi,13,13,0,44,3,0,2025,4,2
2025-04-01,Cotopaxi,17,15,0,64,1,0,2025,4,2
2025-04-01,Chimborazo,11,18,1,73,1,1,2025,4,2
2025-04-01,El Oro,23,33,1,157,4,0,2025,4,2
2025-04-01,Esmeraldas,35,69,3,264,17,1,2025,4,2
2025-04-01,Guayas,49,44,5,242,10,1,2025,4,2
2025-04-01,Imbabura,10,14,0,69,7,1,2025,4,2
2025-04-01,Loja,11,15,0,79,4,0,2025,4,2
2025-04-01,Los Ríos,35,48,3,204,9,0,2025,4,2
2025-04-01,Manabí,26,49,2,136,4,2,2025,4,2
2025-04-01,Morona Santiago,9,13,0,66,4,0,2025,4,2
2025-04-01,Napo,15,17,2,73,2,0,2025,4,2
2025-04-01,Pastaza,12,12,0,72,4,0,2025,4,2
2025-04-01,Pichincha,16,22,0,105,7,0,2025,4,2
2025-04-01,Tungurahua,10,20,0,72,3,1,2025,4,2
2025-04-01,Zamora Chinchipe,12,12,0,65,6,0,2025,4,2
2025-04-01,Galápagos,8,15,1,75,8,2,2025,4,2
2025-04-01,Sucumbíos,9,17,1,68,4,0,2025,4,2
2025-04-01,Orellana,10,18,1,63,2,1,2025,4,2
2025-04-01,Santo Domingo de los Tsáchilas,31,38,0,163,3,3,2025,4,2
2025-04-01,Santa Elena,38,54,2,190,11,1,2025,4,2
2025-05-01,Azuay,15,16,0,50,1,1,2025,5,2
2025-05-01,Bolívar,8,9,0,79,2,0,2025,5,2
2025-05-01,Cañar,13,14,0,68,1,0,2025,5,2
2025-05-01,Carchi,14,9,1,71,4,0,2025,5,2
2025-05-01,Cotopaxi,8,17,0,65,3,0,2025,5,2
2025-05-01,Chimborazo,11,9,0,61,1,0,2025,5,2
2025-05-01,El Oro,25,34,1,144,5,0,2025,5,2
2025-05-01,Esmeraldas,45,63,3,268,17,1,2025,5,2
2025-05-01,Guayas,38,65,4,234,11,0,2025,5,2
2025-05-01,Imbabura,16,12,0,62,1,0,2025,5,2
2025-05-01,Loja,14,11,0,63,0,0,2025,5,2
2025-05-01,Los Ríos,42,47,4,197,9,0,2025,5,2
2025-05-01,Manabí,38,51,2,174,7,1,2025,5,2
2025-05-01,Morona Santiago,11,10,0,62,3,0,2025,5,2
2025-05-01,Napo,9,11,0,59,3,0,2025,5,2
2025-05-01,Pastaza,9,13,2,63,3,0,2025,5,2
2025-05-01,Pichincha,11,22,1,88,5,0,2025,5,2
